budget,genres,id,keywords,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,release_year,net_profit,roi
30000000,"[{""id"": 18, ""name"": ""Drama""}]",70,"[{""id"": 396, ""name"": ""transporter""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 2660, ""name"": ""strong woman""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4327, ""name"": ""stroke of fate""}, {""id"": 4613, ""name"": ""training""}, {""id"": 5212, ""name"": ""advancement""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 11322, ""name"": ""female protagonist""}, {""id"": 156330, ""name"": ""boxing trainer""}, {""id"": 207999, ""name"": ""determination""}]",en,Million Dollar Baby,70.456012,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Albert S. Ruddy Productions"", ""id"": 16311}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-12-15,216763646,132,Million Dollar Baby,7.7,2439,2004,186763646,622.55
80000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",9535,"[{""id"": 242, ""name"": ""new york""}, {""id"": 6220, ""name"": ""mafia boss""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 15106, ""name"": ""psychiatrist""}]",en,Analyze This,29.415229,"[{""name"": ""Spring Creek Productions"", ""id"": 705}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Tribeca Productions"", ""id"": 11391}, {""name"": ""Baltimore Pictures"", ""id"": 11407}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-03-05,176885658,103,Analyze This,6.4,503,1999,96885658,121.11
29000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",11036,"[{""id"": 493, ""name"": ""poem""}, {""id"": 1261, ""name"": ""river""}, {""id"": 1647, ""name"": ""sadness""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2689, ""name"": ""dementia""}, {""id"": 6069, ""name"": ""class""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 14708, ""name"": ""tears""}, {""id"": 15224, ""name"": ""candle""}, {""id"": 68648, ""name"": ""mailbox""}]",en,The Notebook,55.109138,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-06-25,115603229,123,The Notebook,7.7,3067,2004,86603229,298.63
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",6557,"[{""id"": 725, ""name"": ""lovesickness""}, {""id"": 918, ""name"": ""newspaper""}, {""id"": 1010, ""name"": ""bar""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 2381, ""name"": ""wedding planer""}, {""id"": 3581, ""name"": ""witness""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 3584, ""name"": ""bridesmaid""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 6027, ""name"": ""music""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 11157, ""name"": ""sibling rivalry""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 187056, ""name"": ""woman director""}]",en,27 Dresses,30.695228,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-01-10,160259319,111,27 Dresses,6.1,978,2008,130259319,434.2
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",18126,"[{""id"": 848, ""name"": ""double life""}, {""id"": 3490, ""name"": ""pop star""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6335, ""name"": ""tennessee""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 155808, ""name"": ""hometown""}, {""id"": 189388, ""name"": ""famous""}]",en,Hannah Montana: The Movie,13.788422,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""It's a Laugh Productions"", ""id"": 3812}, {""name"": ""Millar Gough Ink"", ""id"": 20356}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-04-10,155545279,102,Hannah Montana: The Movie,6.0,449,2009,120545279,344.42
30,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",16340,"[{""id"": 90, ""name"": ""paris""}, {""id"": 3338, ""name"": ""invention""}]",it,Rugrats in Paris: The Movie,4.590277,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Paramount Animation"", ""id"": 24955}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-09-14,103,78,Rugrats in Paris: The Movie,6.0,100,2000,73,243.33
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10333,"[{""id"": 579, ""name"": ""american football""}, {""id"": 1482, ""name"": ""trainer""}, {""id"": 1608, ""name"": ""twin sister""}, {""id"": 1660, ""name"": ""suppressed past""}, {""id"": 15106, ""name"": ""psychiatrist""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 187056, ""name"": ""woman director""}]",en,The Prince of Tides,3.845231,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-12-25,74787599,132,The Prince of Tides,5.9,56,1991,44787599,149.29
30000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",4476,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 680, ""name"": ""montana""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 2504, ""name"": ""world war i""}, {""id"": 5973, ""name"": ""journey round the world""}]",en,Legends of the Fall,26.952727,"[{""name"": ""Bedford Falls Productions"", ""id"": 348}, {""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Pangaea"", ""id"": 1656}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-12-16,160638883,133,Legends of the Fall,7.2,619,1994,130638883,435.46
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",22947,"[{""id"": 4702, ""name"": ""suitcase""}, {""id"": 12094, ""name"": ""business""}, {""id"": 12095, ""name"": ""omaha""}, {""id"": 15291, ""name"": ""on the road""}, {""id"": 33471, ""name"": ""downsizing""}, {""id"": 33472, ""name"": ""cross country""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Up in the Air,33.704181,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Rickshaw Productions"", ""id"": 2201}, {""name"": ""Cold Spring Pictures"", ""id"": 2363}, {""name"": ""Montecito Picture Company, The"", ""id"": 4607}, {""name"": ""DW Studios"", ""id"": 10261}, {""name"": ""Right of Way Films"", ""id"": 32157}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-05,163670000,109,Up in the Air,6.7,1205,2009,138670000,554.68
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2755,"[{""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 182633, ""name"": ""channel surfing""}, {""id"": 182638, ""name"": ""mullet""}, {""id"": 182649, ""name"": ""spiritual journey""}, {""id"": 182651, ""name"": ""life changing""}, {""id"": 182656, ""name"": ""pioneer village""}, {""id"": 182657, ""name"": ""family gathering""}]",en,About Schmidt,19.925026,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Avery Pix"", ""id"": 1565}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-12-13,105834556,125,About Schmidt,6.7,362,2002,75834556,252.78
35000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",82654,"[{""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 186565, ""name"": ""zombie apocalypse""}, {""id"": 212760, ""name"": ""interspecies romance""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,Warm Bodies,43.742241,"[{""name"": ""Summit Entertainment"", ""id"": 491}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2013-01-31,116980662,97,Warm Bodies,6.4,2652,2013,81980662,234.23
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",59967,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 4948, ""name"": ""retirement""}, {""id"": 5202, ""name"": ""boy""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 10614, ""name"": ""tragedy""}, {""id"": 13129, ""name"": ""execution""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 18179, ""name"": ""drug addict""}, {""id"": 177964, ""name"": ""contract killer""}, {""id"": 207268, ""name"": ""neo-noir""}]",en,Looper,46.377628,"[{""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""FilmDistrict"", ""id"": 7263}, {""name"": ""DMG Entertainment"", ""id"": 10289}, {""name"": ""Ram Bergman Productions"", ""id"": 11092}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-09-26,47042000,118,Looper,6.6,4697,2012,17042000,56.81
30000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9598,"[{""id"": 3020, ""name"": ""sheep""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 5608, ""name"": ""affection""}, {""id"": 8082, ""name"": ""piglet""}, {""id"": 11115, ""name"": ""heroism""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 18013, ""name"": ""separation""}, {""id"": 33671, ""name"": ""german shepherd""}, {""id"": 158019, ""name"": ""grandson""}, {""id"": 206052, ""name"": ""talking pig""}]",en,Babe,34.36645,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Kennedy Miller Productions"", ""id"": 2537}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-07-18,254134910,89,Babe,6.0,733,1995,224134910,747.12
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",82696,"[{""id"": 188098, ""name"": ""renewing wedding vows""}, {""id"": 188099, ""name"": ""marriage counselling""}]",en,Hope Springs,12.967137,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Management 360"", ""id"": 4220}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-08-07,114281051,100,Hope Springs,5.8,284,2012,84281051,280.94
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",9870,"[{""id"": 1668, ""name"": ""hawaii""}, {""id"": 2864, ""name"": ""one-night stand""}, {""id"": 3258, ""name"": ""beauty""}]",en,Forgetting Sarah Marshall,50.670253,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-04-17,105173115,111,Forgetting Sarah Marshall,6.4,1172,2008,75173115,250.58
45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",8292,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 1679, ""name"": ""arbitrary law""}, {""id"": 8018, ""name"": ""adoptive mother""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18021, ""name"": ""detroit""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 179468, ""name"": ""interracial adoption""}]",en,Four Brothers,24.694551,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-08-11,92374674,109,Four Brothers,6.7,607,2005,47374674,105.28
30000000,"[{""id"": 35, ""name"": ""Comedy""}]",8780,"[{""id"": 3725, ""name"": ""pregnancy and birth""}, {""id"": 7638, ""name"": ""surrogate mother""}]",en,Baby Mama,11.409124,"[{""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Michaels-Goldwyn"", ""id"": 58553}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-04-23,63833449,99,Baby Mama,5.8,205,2008,33833449,112.78
30000000,"[{""id"": 35, ""name"": ""Comedy""}]",10521,"[{""id"": 3582, ""name"": ""bride""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6167, ""name"": ""engagement""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 156195, ""name"": ""family feud""}]",en,Bride Wars,33.385429,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Sunrise Entertainment (II)"", ""id"": 26670}, {""name"": ""Biride Productions"", ""id"": 26671}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-01-09,114663461,89,Bride Wars,5.9,856,2009,84663461,282.21
19000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",10762,"[{""id"": 4959, ""name"": ""death of a friend""}, {""id"": 6956, ""name"": ""treasure hunt""}]",en,Without a Paddle,8.584398,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""De Line Pictures"", ""id"": 2609}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-08-20,69631118,95,Without a Paddle,5.3,214,2004,50631118,266.48
37000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",10096,"[{""id"": 242, ""name"": ""new york""}, {""id"": 1003, ""name"": ""photographer""}, {""id"": 4222, ""name"": ""editor-in-chief""}, {""id"": 4896, ""name"": ""wish""}, {""id"": 8711, ""name"": ""michael jackson""}, {""id"": 163069, ""name"": ""child as an adult""}, {""id"": 178329, ""name"": ""best friends in love""}]",en,13 Going on 30,41.569541,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Thirteen Productions"", ""id"": 19636}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-04-13,96455697,98,13 Going on 30,6.3,1204,2004,59455697,160.69
30000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",59436,"[{""id"": 90, ""name"": ""paris""}, {""id"": 437, ""name"": ""painter""}, {""id"": 703, ""name"": ""detective""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 888, ""name"": ""screenwriter""}, {""id"": 3691, ""name"": ""forbidden love""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 5152, ""name"": ""midnight""}, {""id"": 5609, ""name"": ""nostalgia""}, {""id"": 6162, ""name"": ""past""}, {""id"": 12438, ""name"": ""sculpture""}, {""id"": 155797, ""name"": ""hemingway""}]",en,Midnight in Paris,43.753585,"[{""name"": ""Gravier Productions"", ""id"": 1824}, {""name"": ""Televisi\u00f3 de Catalunya (TV3)"", ""id"": 8530}, {""name"": ""Vers\u00e1til Cinema"", ""id"": 8531}, {""name"": ""Mediapro"", ""id"": 12010}, {""name"": ""Pontchartrain Productions"", ""id"": 24785}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-05-11,151119219,94,Midnight in Paris,7.4,1990,2011,121119219,403.73
53000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",4133,"[{""id"": 1228, ""name"": ""1970s""}, {""id"": 1601, ""name"": ""war on drugs""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 2149, ""name"": ""drug traffic""}, {""id"": 3391, ""name"": ""drug smuggle""}, {""id"": 6974, ""name"": ""rise and fall""}]",en,Blow,28.350529,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-04-04,83282296,124,Blow,7.4,1317,2001,30282296,57.14
80000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",10207,"[{""id"": 544, ""name"": ""sailboat""}, {""id"": 1596, ""name"": ""anonymous letter""}, {""id"": 3180, ""name"": ""sailing""}, {""id"": 3452, ""name"": ""love letter""}, {""id"": 5344, ""name"": ""bottle""}]",en,Message in a Bottle,10.81051,"[{""name"": ""Bel Air Entertainment"", ""id"": 788}, {""name"": ""DiNovi Pictures"", ""id"": 813}, {""name"": ""Tiger Productions"", ""id"": 18093}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-02-22,118880016,131,Message in a Bottle,5.8,196,1999,38880016,48.6
30000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",172,"[{""id"": 503, ""name"": ""federation""}, {""id"": 505, ""name"": ""starfleet""}, {""id"": 665, ""name"": ""uss enterprise-a""}, {""id"": 748, ""name"": ""sha-ka-ree""}, {""id"": 963, ""name"": ""loss of brother""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 5362, ""name"": ""liberation of hostage""}, {""id"": 12388, ""name"": ""romulans""}, {""id"": 155211, ""name"": ""klingon""}, {""id"": 155212, ""name"": ""vulcan""}, {""id"": 161176, ""name"": ""space opera""}]",en,Star Trek V: The Final Frontier,19.578249,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1989-06-09,70200000,107,Star Trek V: The Final Frontier,5.6,376,1989,40200000,134.0
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",36593,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 208208, ""name"": ""state prison""}]",en,The Naked Gun 33⅓: The Final Insult,28.624038,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-03-18,51132598,83,The Naked Gun 33⅓: The Final Insult,6.3,521,1994,21132598,70.44
30000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",707,"[{""id"": 90, ""name"": ""paris""}, {""id"": 212, ""name"": ""london england""}, {""id"": 254, ""name"": ""france""}, {""id"": 392, ""name"": ""england""}, {""id"": 582, ""name"": ""san francisco""}, {""id"": 643, ""name"": ""horse race""}, {""id"": 657, ""name"": ""fire""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 726, ""name"": ""drug abuse""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 2733, ""name"": ""firemen""}, {""id"": 2736, ""name"": ""fire engine""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 3518, ""name"": ""ascot""}, {""id"": 3519, ""name"": ""silicon valley""}, {""id"": 3520, ""name"": ""zeppelin""}, {""id"": 3521, ""name"": ""earthquake""}, {""id"": 3522, ""name"": ""snowboarding""}, {""id"": 3523, ""name"": ""microchip""}, {""id"": 3524, ""name"": ""doping""}, {""id"": 3525, ""name"": ""racehorse""}, {""id"": 3528, ""name"": ""flooding""}, {""id"": 3535, ""name"": ""pipeline""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 156095, ""name"": ""british secret service""}, {""id"": 159558, ""name"": ""skiing""}]",en,A View to a Kill,27.230493,"[{""name"": ""Eon Productions"", ""id"": 7576}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IS"", ""name"": ""Iceland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1985-05-24,152427960,131,A View to a Kill,6.0,506,1985,122427960,408.09
